"Source","Target","Weight"
"303970143732912","ReporteMises",2
"303970143732912","RinconDelIgnorante",2
"303970143732912","SalvemosLaFamilia.org",5
"303970143732912","SantiagoAbascalConde",3
"303970143732912","SiSoyCristiano",1
"303970143732912","Sivolvieraa.nacereligiera.ElSalvador",1
"303970143732912","VOXEspana",20
"303970143732912","acnweb.com.mx",3
"303970143732912","actuaFamiliaAndalucia",2
"303970143732912","alberto.monaca.3",1
"303970143732912","alonisi",147
"303970143732912","amparito.medina",2
"303970143732912","andoporfe",1
"303970143732912","andresesteban.lopezruiz",1
"303970143732912","antifemprensa",1
"303970143732912","baella",2
"303970143732912","betheltv",2
"303970143732912","bolsonaro.enb",1
"303970143732912","centroserfamilia",1
"303970143732912","conferenciaxfamilia2020",1
"303970143732912","conmishijosnotemetases",12
"303970143732912","cristianosendemocracia",31
"303970143732912","crosas89",1
"303970143732912","cruzadaporlafamilia.chihuahua",1
"303970143732912","defendemosladignidadhumana",2
"303970143732912","diario.publico",1
"303970143732912","diariouno",1
"303970143732912","drruthmari",1
"303970143732912","elforolc",6
"303970143732912","elmundo",1
"303970143732912","elrincondelaapologetica",4
"303970143732912","eprovida",1
"303970143732912","esther.granda1",1
"303970143732912","evangeliopuromag",2
"303970143732912","events",1
"303970143732912","fundacionchooselife",1
"303970143732912","https://www.abc.es/estilo/gente/abci-polemicas-declaraciones-elijah-wood-quien-denuncia-pedofilia-organizada-hollywood-201605231107_noticia.html?ref=http%3A%2F%2Fm.facebook.com%2F",1
"303970143732912","isaburcet64",1
"303970143732912","jairmessias.bolsonaro",1
"303970143732912","johan.fajardo.313",1
"303970143732912","kimJenniferPaz7",2
"303970143732912","kingdomsalvationes",1
"303970143732912","laRumanola",1
"303970143732912","libertarioantiprogresismo",1
"303970143732912","lucasmedina1984",1
"303970143732912","marchaporlavidaperu",1
"303970143732912","maria.espinosadelosmonterosarv",1
"303970143732912","mexicoenaccionsonora",1
"303970143732912","misionprovidamundial",1
"303970143732912","mj.rib",22
"303970143732912","mmmterrassa.org",1
"303970143732912","nadiemenoscentroamerica",3
"303970143732912","noalavacunasinensayos",1
"303970143732912","nor.wind.501",2
"303970143732912","ocultaviolencia",1
"303970143732912","okdiario",1
"303970143732912","omvArgentinaoficial",1
"303970143732912","palabravivamex",1
"303970143732912","panco.life",2
"303970143732912","patrialibertaria1",1
"303970143732912","proyectoalexia",55
"303970143732912","puntodeencuentrotvshow",2
"303970143732912","radiomisionerapentecostal",3
"303970143732912","redprovidalatam",1
"303970143732912","romagallardoofficial",2
"303970143732912","saltoprovida",1
"303970143732912","salvarel1.nohayexcepciones",2
"303970143732912","sebastian.pinto.501",1
"303970143732912","shirleymarincr",1
"303970143732912","sixale7",1
"303970143732912","tiger.lord.5205",1
"303970143732912","untioblancohetero",1
"303970143732912","upsoclmensajespositivos",2
"303970143732912","veacanaltv",1
"303970143732912","venchiarutti",1
"303970143732912","virtu.pontessanchez",1
"303970143732912","viveconderechos2020",1
"303970143732912","ylopendejosecura",1
"303970143732912","yosoyelmensajero",1
"402351143227209","100001074107288",1
"402351143227209","100001841495448",7
"402351143227209","100004181477032",1
"402351143227209","100004601974022",3
"402351143227209","100006183589206",6
"402351143227209","100009665470386",10
"402351143227209","100016603274287",2
"402351143227209","100032999591289",1
"402351143227209","100051903615785",7
"402351143227209","100548455391417",3
"402351143227209","1007537585972957",1
"402351143227209","102585367941782",8
"402351143227209","102848591324696",1
"402351143227209","102879711180246",2
"402351143227209","102940084621957",1
"402351143227209","103349941829458",6
"402351143227209","104026884711526",29
"402351143227209","104393194496952",2
"402351143227209","107271714503267",3
"402351143227209","107711987475383",2
"402351143227209","107823791099844",4
"402351143227209","109112357192279",2
"402351143227209","1091147601335956",12
"402351143227209","109469004085794",1
"402351143227209","110358436994650",13
"402351143227209","1133745948",1
"402351143227209","113375443719979",10
"402351143227209","113784697011130",3
"402351143227209","113849620327117",2
"402351143227209","114049726942387",1
"402351143227209","114954333247590",6
"402351143227209","1151307804",1
"402351143227209","116573976915083",1
"402351143227209","1281985295181219",202
"402351143227209","1306108819548396",3
"402351143227209","134065280477943",1
"402351143227209","1452786531692182",1
"402351143227209","148079262564687",3
"402351143227209","1485438148351994",4
"402351143227209","149973528382173",2
"402351143227209","153080620724",1
"402351143227209","1551UNMSM",1
"402351143227209","1619765511591142",1
"402351143227209","1629767917261521",1
"402351143227209","1640391632869959",1
"402351143227209","1843934979052464",4
"402351143227209","189251925074892",23
"402351143227209","205752903596306",2
"402351143227209","206918483431934",6
"402351143227209","2075845505864315",15
"402351143227209","2114857841882862",1
"402351143227209","225410878049085",1
"402351143227209","228824567157170",2
"402351143227209","235745661340994",2
"402351143227209","241209793099156",1
"402351143227209","24horas.cl",2
"402351143227209","261460981135418",1
"402351143227209","275139723229555",10
"402351143227209","291520987861897",2
"402351143227209","292145888182965",2
"402351143227209","306967139447061",3
"402351143227209","309776556325627",1
"402351143227209","322502984619803",1
"402351143227209","325178841439213",1
"402351143227209","332752543425709",2
"402351143227209","373339686786236",16
"402351143227209","402162893901851",1
"402351143227209","40diasporlavidamexico",1
"402351143227209","430620691070079",8
"402351143227209","440496716791581",6
"402351143227209","477749739276858",1
"402351143227209","484725564899429",1
"402351143227209","485613162021171",1
"402351143227209","497029734933631",7
"402351143227209","526501764376531",1
"402351143227209","529478084321119",3
"402351143227209","530766863757361",11
"402351143227209","547007915723370",1
"402351143227209","573448119990489",2
"402351143227209","661678383881439",1
"402351143227209","672551223112464",1
"402351143227209","683902145386601",1
"402351143227209","713892499487720",1
"402351143227209","804021589739668",1
"402351143227209","831017526996915",1
"402351143227209","877795992564646",6
"402351143227209","ADNCuba",1
"402351143227209","ActualidadRT",12
"402351143227209","AdMaioremDei",1
"402351143227209","AgustinLajeArrigoni",2
"402351143227209","AlbertoFujimoriLibertad",10
"402351143227209","AlejoMunanteCongresista",7
"402351143227209","AlianzaNacionalDePadresDeFamilia",1
"402351143227209","AngelDelgadoOficial1",3
"402351143227209","AnthonyASH95",1
"402351143227209","Apoyamos20madrid",1
"402351143227209","BadabunOficial",1
"402351143227209","Bertrandmyd",2
"402351143227209","BestCableCasma",2
"402351143227209","Betheltelevision",1
"402351143227209","Breitbart",2
"402351143227209","CARLOSALVAREZYLASMILVOCES",1
"402351143227209","COMUNIDADCATOLICABETHELMSMN",1
"402351143227209","CONPPEOFICIAL",42
"402351143227209","CarlosRamOficial",1
"402351143227209","CertificacionProVidaCuu",1
"402351143227209","ClaudioZollaOficial",1
"402351143227209","ClubAlianzaLima",1
"402351143227209","CognitivoLibertarioPeruano",1
"402351143227209","CognitivoPeru",2
"402351143227209","ColectivoDignidad.com.pe",1
"402351143227209","ColectivoUnidadPeru",1
"402351143227209","ConMisHijosNOteMetasCDMX",1
"402351143227209","ConMisHijosNoTeMetasOficial",4
"402351143227209","CongresoPeru",3
"402351143227209","ConservadorCristiano",7
"402351143227209","CoordinadoraRepPERU",53
"402351143227209","DEFENSADEEVANGELIO",1
"402351143227209","DRV.tienda",2
"402351143227209","DejaLasDrogasROJETE",1
"402351143227209","Desaprender.es.sabiduria",1
"402351143227209","DespiertaJesuCristovieneYA",1
"402351143227209","DimasVelazquezmisionero",1
"402351143227209","Diosdignodealabar",1
"402351143227209","DonaldTrump",3
"402351143227209","EPASI.ARGENTINA",20
"402351143227209","EXLGTBPERU",202
"402351143227209","EdgarAlarconT",2
"402351143227209","EduardoVerastegui",15
"402351143227209","ElEnjambreOficial",3
"402351143227209","ElPescaditoOpresor",1
"402351143227209","ElTurryOficialfb",1
"402351143227209","Elreyyavienee",1
"402351143227209","EnriqueOgazD",1
"402351143227209","EstacionPolitica",2
"402351143227209","ExitosaGo",2
"402351143227209","Exitosanoticias",3
"402351143227209","ExpresoTvDigital",14
"402351143227209","FEEenLinea",1
"402351143227209","FUERALOSCORRUPTOSPERU",19
"402351143227209","FiscaldelPuebloo",5
"402351143227209","ForoLiberalAL",19
"402351143227209","FrancoAlfaroOficial",18
"402351143227209","FrepapOficial",1
"402351143227209","Gary.Lee.2013",4
"402351143227209","GenderStudiess",1
"402351143227209","Guaripoleras",1
"402351143227209","Haremosa.keikopresidenta",19
"402351143227209","HermanoRobertQuispitongoAdoraaDios",2
"402351143227209","Iglesia.Voz.Divina.de.L.A.D.P",42
"402351143227209","IglesiaEvangelicaPentecostalDeJesucrist",7
"402351143227209","IglesiaHabacucPeru",1
"402351143227209","Infobae",1
"402351143227209","InformatePeruOficial",2
"402351143227209","JNE.Peru",1
"402351143227209","JoanPlanasArt",1
"402351143227209","JuanCarlosAtoch",1
"402351143227209","KNKNoticias",5
"402351143227209","KeikoFujimoriOficial",14
"402351143227209","KeikoSiVaOficial",3
"402351143227209","KikeBravoPradoPeriodista",8
"402351143227209","LIBEREMOS.MX",1
"402351143227209","LaFamiliaImporta",1
"402351143227209","LaFamiliaImportaPeru",5
"402351143227209","LaFeCatolica",165
"402351143227209","LaNuezPeru",18
"402351143227209","LaPrensaTeEstaMintiendo",1
"402351143227209","LasParejasReales",12
"402351143227209","Latina.pe",1
"402351143227209","LemaVirginio",1
"402351143227209","LosHechosDelEspirituSanto",12
"402351143227209","MEDICOSVERDAD",1
"402351143227209","MMM28deJulioOficial",1
"402351143227209","MMMSanPablo",1
"402351143227209","Magnificattv",3
"402351143227209","Manifiesto.prensa",13
"402351143227209","Marcoskappesok",1
"402351143227209","MariaFdaCabal",1
"402351143227209","MarkVitoVillanela",3
"402351143227209","MiBebeOFC",1
"402351143227209","MilagrosAguayoPeru",1
"402351143227209","MinElohimDance",30
"402351143227209","MinInterYireh",5
"402351143227209","MirafloresLaAutentica",2
"402351143227209","MisionCristianaCentroDeCrecimiento",72
"402351143227209","MisionInternacionalCasadeOracion",14
"402351143227209","Movimientoporlosderechosdeloshombres",1
"402351143227209","Mujersublimellamado",14
"402351143227209","NadieMenos.org",11
"402351143227209","NilberAlCongreso2020",3
"402351143227209","OBISPO.cristiano.PERU",34
"402351143227209","ONGCATOLICASINCOMPONENDA",55
"402351143227209","Obed.Obadiah.Oficial",1
"402351143227209","OmniaInCharitateNituntur",1
"402351143227209","PBOPeru",11
"402351143227209","PDCPeru",2
"402351143227209","PapaFranciscoPontifex",1
"402351143227209","PastorAlexdejesus",1
"402351143227209","PastorEniorJosue",3
"402351143227209","PastorFrankelyOficial",1
"402351143227209","PastorWillGraham",1
"402351143227209","PedroCastilloTerrones",1
"402351143227209","PeruDefiendeLaVerdad",3
"402351143227209","PeruJesucristoeslaunicaesperanza",9
"402351143227209","PeruanosEnLinea",1
"402351143227209","Perucontable",1
"402351143227209","PildorasdeFe",2
"402351143227209","PredicadoraGeraldineOficial",14
"402351143227209","PresidenciaPeru",1
"402351143227209","ProyectoLibertario",2
"402351143227209","Ps.Arangy",1
"402351143227209","RBelmontC",62
"402351143227209","RafaelLopezAliagaOficial",85
"402351143227209","Renafamabogados",3
"402351143227209","ReporteMises",4
"402351143227209","RevistaSemana",1
"402351143227209","RinconDelIgnorante",1
"402351143227209","SalvemosLaFamilia.org",2
"402351143227209","SantiagoAbascalConde",5
"402351143227209","SecretariaCulturaMx",1
"402351143227209","SiPodemosPeru",2
"402351143227209","SocialismoNuncaMas",8
"402351143227209","SoyApristaPeru",3
"402351143227209","StereoVision",1
"402351143227209","TVManadelCielo",1
"402351143227209","TVPeruOficial",1
"402351143227209","TacnaFielOfficial",1
"402351143227209","Tvlimacanal",11
"402351143227209","UnidosSantoRosario",8
"402351143227209","VOXEspana",4
"402351143227209","Varia2Top",2
"402351143227209","VictorPacillasOficial",1
"402351143227209","VidaYLibertadBolivia",1
"402351143227209","aciprensa",1
"402351143227209","alexander.umana.56808",1
"402351143227209","alonisi",2
"402351143227209","amorenaccionmundial",1
"402351143227209","andoporfe",2
"402351143227209","andresvernazza.social",1
"402351143227209","angelestacion.con",5
"402351143227209","apoyoareyconbarba",7
"402351143227209","apoyoareyconbarbaytudela",1
"402351143227209","arcadenoecelim",8
"402351143227209","aricanoserinde0506",1
"402351143227209","asavazzini",1
"402351143227209","ashukitOficial",1
"402351143227209","atvmasnoticias",2
"402351143227209","avchiclayo",8
"402351143227209","baella",36
"402351143227209","beatriz.mejiamori",2
"402351143227209","bethelinforma",2
"402351143227209","bethelradio",1
"402351143227209","betheltv",3
"402351143227209","bufones.net",1
"402351143227209","caminodefeperu",247
"402351143227209","canal10iquitos",13
"402351143227209","canalcongresoperu",1
"402351143227209","canalsietesalta",1
"402351143227209","candelita777",1
"402351143227209","capitanperuoficial",1
"402351143227209","ccelolivar",14
"402351143227209","ceciliagarciaperu",1
"402351143227209","cesarcombinaoficial",8
"402351143227209","cgabrielmolina",1
"402351143227209","chrisdupondg",1
"402351143227209","cienciashumanasuabc1418",1
"402351143227209","coaliciondeoracionporelperu",12
"402351143227209","combitvpe",4
"402351143227209","combuttersenvivo",3
"402351143227209","comisionesdelcongresoperu",2
"402351143227209","comunismocaviar",8
"402351143227209","congresoibervidayfam",1
"402351143227209","contraigcr",1
"402351143227209","coronadooliver",2
"402351143227209","cristianofilosofo",1
"402351143227209","cristomorenoperu",1
"402351143227209","crosas89",3
"402351143227209","dannyapologetica",3
"402351143227209","defendemosladignidadhumana",1
"402351143227209","denise.amor.7",1
"402351143227209","desarrolloyperonismo.jujuy",1
"402351143227209","devolucionperu",43
"402351143227209","diadeacciondegraciasperu",1
"402351143227209","diario.expreso",43
"402351143227209","digitaltvgo",2
"402351143227209","diosas.miel",1
"402351143227209","diputados.argentina",1
"402351143227209","divinamisericordiasurco",1
"402351143227209","drgabrielfciani",9
"402351143227209","dw.espanol",1
"402351143227209","el.peru.necesita.de.fatima",3
"402351143227209","elcomercio.pe",2
"402351143227209","elfiscalizadoroficial",1
"402351143227209","elkatolicator",4
"402351143227209","elnuevodiariord",1
"402351143227209","elrincondelaapologetica",3
